"ViewID","Class","FriendlyName","View","IsDefault","LastUpdated","LastUpdatedBy","ComputerName","Executed","ExecuteOnStartUp","WindowsUserName"
"39420","cv_calllog_audit","","select
        ISNULL(CalllogID,'') AS [ ],
	'CL' +  Convert(Varchar,CallLogID) As [CallLogID],
	CC.Username as   'Call Created By',
    case AdvCall when 1 then 'Advanced Call' else 'Call' end  as [Activity Type],
	case when isnull(CallLog.EntityContactID,0)  <> 0 
	then Entity.Company else isnull(lead.Company,'') end as Company,
	case when isnull(CallLog.EntityContactID,0)  <> 0 
	then isnull(EntityContact.Firstname,'')+' '+ isnull(EntityContact.Surname,'')  
	else isnull(lead.Firstname,'')+' '+ isnull(lead.Lastname,'') end as Contact,  
	convert(varchar,calldate, 111) + ' ' + Convert(varchar,calldate,108) as [Date],
	CallDirection as 'Direction',
	CallSubject as 'Subject',
	CallDescription as [Description],   
	case when isnull(iscomplete,0) = 0  then '0 %' else '100 %' END as [Percentage Complete],
        CASE AdvCall WHEN 1 THEN 'Yes' ELSE 'No' END AS [Advanced Call]
from CallLog  
left join Entitycontact on entitycontact.entitycontactid = calllog.entitycontactid 
left join entity on entitycontact.entityid = entity.entityid  
Left join lead on  lead.LeadID = CallLog.LeadID
left join users CC on CC.userid = CallLog.CallCreatorID  
left join users U on U.userid = CallLog.userid 

<%where%>

UNION ALL    

Select
    ISNULL(CalllogID,'') AS [ ],
    'CC' + Convert(Varchar,[CallLogID]) As [CallLogID],
    [Call Created By],
    [Activity Type], 
    [Company],
    [Contact],
    [Date],
    [Direction],
    [Subject],
    [Description],
    [Percentage Complete],
    [Advanced Call]
from 
(select
    CallLogID,
    CC.Username as 'Call Created By',
    case AdvCall when 1 then 'Advanced Call' else 'Call' end  as [Activity Type], 
     isnull(Canvas.Company,'')  as [Company],   
   isnull(Canvas.Contact,'')  as [Contact],
    convert(varchar,calldate, 111) + ' ' + Convert(varchar,calldate,108) as [Date], 
    CallDirection as 'Direction',
    CallSubject as 'Subject', CallDescription as [Description],
    case when isnull(iscomplete,0) = 0  then '0 %' else '100 %' END as [Percentage Complete],
    CASE AdvCall WHEN 1 THEN 'Yes' ELSE 'No' END AS [Advanced Call]
from 
Canvascalllog 
left join canvas on canvas.canvasid = canvascalllog.canvasid
left join users CC on CC.userid = CanvasCallLog.CallCreatorID 
left join users U on U.userid = CanvasCallLog.userid 
<%where2%>

) Y 
","0","","1","LRA-FUSION","0","0","fusion"
"39421","cv_export_emails","","select EmailLogID,isnull(Users.Firstname + ' ','') + isnull(Users.Surname,'') as 'Sent By', Entity.Company, dbo.EntityContactName(EntityContact.Title, EntityContact.Initials, EntityContact.Firstname, EntityContact.Surname) as Contact, EmailLog.EmailAddr as 'Email Address', isnull(Phone1,isnull(phone2,isnull(phone3,isnull(Cell,'None Found')))) as 'Telephone',convert(varchar(11),Emailtime) as [Date], EmailSubject as [Subject], EmailStatus as 'Status', 
'Response' = Case EmailLog.Response when 1 then 'Yes' else 'No' end
from EmailLog
left join Entitycontact on entitycontact.entitycontactid = Emaillog.EmailRcptID
left join entity on entitycontact.entityid = entity.entityid
left join Users on EmailLog.SendById = Users.UserID","0","","1","LRA-FUSION","0","0","fusion"
"39422","cv_CallLog_Products","","select 
 l.lookupid as 'ProductID', l.value as 'Product',l.lookupid as assigned
from Lookup l
Where l.Class = 'CallLog Products'
order by l.[value] desc","0","","1","LRA-FUSION","0","0","fusion"
"39423","cv_CallLog_Audit_Adv","","select 
 CallLogID, 
 U.Username as 'Call Created By',
 Entity.Company,
 dbo.EntityContactName(EntityContact.Title, EntityContact.Initials, EntityContact.Firstname, EntityContact.Surname) as Contact,
 convert(varchar,calldate,111) + ' ' +  convert(varchar,calldate,108)  as [Date],
 CallDirection as 'Direction',
 CallSubject as [Subject],
 moc.Value as 'Method of Contact',
 ooc.Value as 'Origin of Call',
 toc.Value as 'Type of Call',
 br.Value as 'Business Result',
 CallDescription as 'Description',
 'Advanced Call' = case AdvCall when 1 then 'Yes' else 'No' end
from CallLog
left join Entitycontact on entitycontact.entitycontactid = calllog.entitycontactid
left join entity on entitycontact.entityid = entity.entityid
left join users U on U.userid = CallLog.CallCreatorID
left join lookup moc on moc.LookupID = CallLog.ContactMethodID
left join lookup ooc on ooc.LookupID = CallLog.CallOriginID
left join lookup toc on toc.LookupID = CallLog.CallTypeID
left join lookup br  on br.lookupID  = CallLog.BusResID
<%where%>
ORDER BY CallDate Desc","0","","1","LRA-FUSION","0","0","fusion"
"39424","cv_apptcal_list","","select u.userid as calid, ltrim(rtrim(isnull(u.firstname,'')+' '+isnull(u.surname,''))) as [text],
       case isnull(u.UserCalendarColour, 0) when 0 then 15251090 else u.UserCalendarColour end as colour
from users u
inner join
(select usercalid as userid from 
  (select userid, usercalid from CalAccess 
   where userid = {userid}
   union all
   select {userid}, {userid}) a
 where usercalid in ({viewuseridlist})
 group by userid, usercalid) uc on u.userid = uc.userid
order by u.firstname, u.surname","0","","1","LRA-FUSION","0","0","fusion"
"39425","cv_apptcal_users","","select u.userid as calid, ltrim(rtrim(isnull(u.firstname,'')+' '+isnull(u.surname,''))) as [text],0 as Rank
from users u
inner join
(select usercalid as userid from 
  (select userid, usercalid from CalAccess 
   where userid = {userid}
   union all
   select 1, 1) a
group by userid, usercalid) uc on u.userid = uc.userid

union all 

select '0' as calid, 'All' as [Text],1 as Rank

 
order by Rank,[text]","0","","1","LRA-FUSION","0","0","fusion"
"39426","cv_contacts_dupfields","","select top 0 
       firstname as [First Name-firstname], 
       Surname as [Surname-surname], 
       Phone1 as [Phone 1-phone1], 
       Phone2 as [Phone 2-phone2], 
       Phone3 as [Phone 3-phone3], 
       homephone as [Home Phone-homephone], 
       cell as [Cell-cell], 
       fax as [Fax-fax], 
       email as [Email-email], 
       birthdate as [Birth Date-birthdate] 
from entitycontact","0","","1","LRA-FUSION","0","0","fusion"
"39427","cv_late_history","","select lateentryid, 
left(datename(dw, date),3)+' '+datename(dd, date)+' '+left(datename(mm, date),3)+' '+datename(yyyy,date) as [Late Date],
right('0'+datename(hh, date),2)+':'+right('0'+datename(mi, date),2) as [Arrival Time],
Reported, replace(Reason,char(13)+char(10),' ') as Reason
from lateentry l left join users u on l.employeeid = u.userid
<%where%>","0","","1","LRA-FUSION","0","0","fusion"
"39428","cv_late_list","","select lateentryid, 
ltrim(isnull(e.firstname,'')+' '+isnull(e.surname,'')) as Employee,
left(datename(dw, date),3)+' '+datename(dd, date)+' '+left(datename(mm, date),3)+' '+datename(yyyy,date) as [Late Date],
right('0'+datename(hh, date),2)+':'+right('0'+datename(mi, date),2) as [Arrival Time],
Reported, replace(Reason,char(13)+char(10),' ') as Reason
from lateentry l left join staff e on l.employeeid = e.staffid
<%where%>
order by [date] desc
","0","","1","LRA-FUSION","0","0","fusion"
"39429","qf_entitycontacts_with_company","","select top 50 ec.entitycontactid, e.Company, dbo.EntityContactName(ec.Title, ec.Initials, ec.Firstname, ec.Surname) as [Name]
from entitycontact ec
Left Join Entity e on e.EntityID = ec.EntityID
where ((dbo.EntityContactName(ec.Title, ec.Initials, ec.Firstname, ec.Surname) like '<%replace%>%')
or (e.Company like '<%replace%>%'))  <%where%>","0","","1","LRA-FUSION","0","0","fusion"
"39430","qf_entitycontacts_without_company","","select top 50 ec.entitycontactid, ec.Company, dbo.EntityContactName(ec.Title, ec.Initials, ec.Firstname, ec.Surname) as [Name]
from entitycontact ec
where ((dbo.EntityContactName(ec.Title, ec.Initials, ec.Firstname, ec.Surname) like '<%replace%>%')
or (ec.Company like '<%replace%>%')) <%where%>","0","","1","LRA-FUSION","0","0","fusion"
"39431","cv_matrixsearch","","select 
g.matrixgroupid, i.matrixitemid, g.[group], i.item,
e.clirepairer, e.clireseller, e.clicompetitor,
e.supenduser , e.supconsultant, e.supoemmanufacturer 
from matrixgroup g 
left join matrixitem i on g.matrixgroupid = i.matrixgroupid 
left join (select * from entitymatrixitem {where}) e on i.matrixitemid = e.matrixitemid
order by g.rank, i.rank ","0","","1","LRA-FUSION","0","0","fusion"
"39432","cv_glp_controlconfig","","select controlconfigid, controlpath as [Control Path], 
left(replace(replace(xmlconfig, char(13)+char(10), ' '), char(9), ' '), 1000) as [XML Config]
from glpcontrolconfig order by controlpath","0","","1","LRA-FUSION","0","0","fusion"
"39433","cv_BusinessObjects","","Select 'Object=' + Object + '#S;' as GlID, Object, ParentObject as [Parent], KeyFieldList as [Key List], DisplayInterface as [Interface],
CUIDFieldName as [CUID Field], CUIDCodeFieldName as [CUID Code]
From BusinessObjects
{where}
order by object","0","","1","LRA-FUSION","0","0","fusion"
"39434","qf_dealer","","select dealerid, dealername as [Dealer], contactperson as [Contact Person]
from dealers
where (dealername like '%<%replace%>%')
order by dealername, contactperson","0","","1","LRA-FUSION","0","0","fusion"
"39435","cv_developer_assign","","select d.userid, d.username, isnull(eg.developerid,0) as assigned
from users d
left join (select developerid from developertasks where taskreminderid=<%taskreminderid%>) eg on d.userid = eg.developerid 
order by d.[username] desc","0","","1","LRA-FUSION","0","0","fusion"
"39436","cv_callbatch","","SELECT 
 ec.entitycontactid, 'Completed' = Case isnull(cb.completed,0) when 0 then 'No' else 'Yes' end,isnull(e.company,ec.company) AS Comapny,isnull(ec.firstname,'') + ' ' + isnull(ec.surname,'') as Contact,
 phone1 AS [Phone # 1],phone2 as [Phone # 2],phone3 as [Phone # 2],homephone as [Home #],cell as [Cell #],ec.fax as [Fax #]
FROM callbatch cb
INNER JOIN entitycontact ec ON ec.entitycontactid = cb.entitycontactid
LEFT JOIN entity e ON e.entityid = ec.entityid
<%where%>
ORDER BY ec.surname,ec.firstname","0","","1","LRA-FUSION","0","0","fusion"
"39437","cv_LeaveTotal","","SELECT sum(annual) as Annual, sum(sick) as Sick,sum(other) as [Other] FROM 
(
SELECT sum(nodaystaken) as [Annual],0 as [Sick],0 as [Other] FROM leave l
LEFT JOIN users u ON l.userid = u.userid 
LEFT JOIN leavetype lt ON l.leavetypeid = lt.leavetypeid
LEFT JOIN leaveperiod lp on l.periodtypeid = lp.leaveperiodid
WHERE lt.leavetype like 'Annual' <%where%>
union all
SELECT 0 AS [Annual],sum(nodaystaken) as [Sick],0 as [Other] FROM leave l
LEFT JOIN users u ON l.userid = u.userid 
LEFT JOIN leavetype lt ON l.leavetypeid = lt.leavetypeid
LEFT JOIN leaveperiod lp on l.periodtypeid = lp.leaveperiodid
WHERE lt.leavetype like 'Sick' <%where%>
union all
SELECT 0 AS [Annual],0 as [Sick],sum(nodaystaken) as [Other] FROM leave l
LEFT JOIN users u ON l.userid = u.userid 
LEFT JOIN leavetype lt ON l.leavetypeid = lt.leavetypeid
LEFT JOIN leaveperiod lp on l.periodtypeid = lp.leaveperiodid
WHERE (lt.leavetype not like 'Sick') AND (lt.leavetype not like 'Annual') <%where%>
) a ","0","","1","LRA-FUSION","0","0","fusion"
"39438","cv_entity_contact_MOComms","","select m.MOCommid, m.[MOComm], isnull(em.MOCommid,0) as assigned
from MOComm m
left join (select MOCommid from entitycontactMOComm where entitycontactid=<%entitycontactid%>) em on m.MOCommid = em.MOCommid
order by m.[MOComm] desc","0","","1","LRA-FUSION","0","0","fusion"
"39439","cv_OrgType_From_Entity","","Select Types.[Type] from 
Types
left join Entity on Entity.EntityTypeID = Types.TypeID
<%where%>


","0","","1","LRA-FUSION","0","0","fusion"
"39440","cv_entity_contact_contacttypes","","select ct.contacttypeid, ct.[contacttype], isnull(eg.contacttypeid,0) as assigned
from contacttypes ct
left join (select contacttypeid from entitycontacttypes where entitycontactid=<%entitycontactid%>) eg on ct.contacttypeid = eg.contacttypeid
order by ct.[contacttype] desc","0","","1","LRA-FUSION","0","0","fusion"
"39441","cv_taskactions","","select 
	A.actionid as [Action Taken],
	A.Number as [Number],
	LS.[value] as [Sub Task], 
	convert(varchar,A.nextactiondate,103) as [Due Date],
	U.[Assigned To],
	A.comments as [Comments],
	LP.[value] as [Priority], 
	A.result as [Results], 
	convert(varchar, A.PercentageID) + ' %' as [Percentage Complete]
from actions A
LEFT JOIN lookup LP on LP.lookupid = A.priorityid
LEFT JOIN lookup LS on LS.lookupid = A.bittypeID
LEFT JOIN (SELECT UserID, Firstname + ' '+ Surname as [Assigned To] FROM Users) U
ON A.AssignedTo = U.userid
{where}
order by nextactiondate,priority","0","","1","LRA-FUSION","0","0","fusion"
"39442","qf_entityaddresses","","select top 50 entityaddressid, addresstype as Type, address1 as [Address 1], address2 as [Address 2], address3 as [Address 3],
City as [Area], region as [Province], Code, Country 
from entityaddress
where ((address1 like '%<%replace%>%') or (address2 like '%<%replace%>%') 
or (address3 like '%<%replace%>%') or (City like '%<%replace%>%') 
or (State like '%<%replace%>%')or (Code like '%<%replace%>%') 
or (Country like '%<%replace%>%')) AND <%where%>
order by addresstype","0","","1","LRA-FUSION","0","0","fusion"
"39443","cv_PrintDaysApps","","Select '' as [Time],'<font size=3px><b><%Heading%></b></font>' as [Name],'' as [For],'<font size=3px><b>' + DateName(weekday,Convert(DateTime,'<%Date%>')) + ', ' + Convert(varchar(50),Convert(DateTime,'<%Date%>'),106) + '</b></font>' as [Comments]
UNION ALL
Select '<b>Time</b>' as [Time], '<b>Client&nbsp;Name</b>' as [Patient Name], '<b>For</b>' as [For], '<b>Comments</b>' as [Comments]
UNION ALL
Select left(Convert(Varchar(30),[Date],8),5) as [Time], E.Company + isnull(' - ' + EC.Contact,'') as [Contact Name],
	 AP.Subject as [For], AP.Notes as [Comments]
From Appointment AP
LEFT JOIN (SELECT EntityID, Company FROM Entity) E on AP.EntityID = E.EntityID
LEFT JOIN (SELECT min(ApptContID) as [ApptContID],min(EntityContactID) as [EntityContactID], ApptID FROM AppointmentContacts Group By ApptID) APC  on AP.AppointmentID = APC.ApptID
Left JOIN (SELECT EntityContactID, isnull(Firstname,'')  + ' ' + isnull(Surname,'') as [Contact] FROM EntityContact) EC on APC.EntityContactID = EC.EntityContactID
Where Convert(DateTime,'<%Date%>') between Convert(DateTime,Convert(Varchar(50),[Date],111)) and Convert(DateTime,Convert(Varchar(50),[EndDate],111)) AND (ForUserID= <%foruserid%>)
Order By 1","0","","1","LRA-FUSION","0","0","fusion"
"39444","cv_Appt4SMS","","select AppointmentID, EC.EntityContactID, isnull(EC.Firstname,EC.Surname) as [Name], EC.Cell, CONVERT(VARCHAR(5),[Date],108) as StartTime,  CONVERT(VARCHAR(10), [Date], 103) as [Date], AP.Subject,
Isnull(E.Company,E.Legalname) as [Client]
From Appointment AP
Left Join AppointmentContacts AC on AC.apptID=Ap.AppointmentID
JOIN EntityContact EC ON EC.EntityContactID = AC.EntityContactID
Left Join Entity E on E.EntityID=EC.EntityID
<%where%>","0","","1","LRA-FUSION","0","0","fusion"
"39445","qf_entitycontacts_without_company1","","select top 50 ec.entitycontactid, /*ec.Company,*/ ec.AccountNum as [Acc. Number], dbo.EntityContactName(ec.Title, ec.Initials, ec.Firstname, ec.Surname) as [Name]
from entitycontact ec
where ((dbo.EntityContactName(ec.Title, ec.Initials, ec.Firstname, ec.Surname) like '%<%replace%>%')
or /*(ec.Company like '<%replace%>%') or*/ (ec.AccountNum like '%<%replace%>%')) <%where%>","0","","1","LRA-FUSION","0","0","fusion"
"39446","cv_ExportAppt","","SELECT 
	A.AppointmentID
	, A.[Date] as [Start Date]
	, A.EndDate as [End Date]
	, Options.OptVal as [Appt. Type]
	, A.[subject] as [Subect]
	, A.Location
	, E.Company
	, EC.Firstname as [First name]
	, EC.Surname as [Surname]
	, EC.Cell as [Cell Phone]
	, EC.Phone1 as [Work Phone]
	, A.Notes
	, A.Actions as [Visit Report]
	
FROM Appointment A
LEFT JOIN (
	SELECT * FROM AppointmentContacts
) AC ON AC.apptID = A.AppointmentID
LEFT JOIN (
	SELECT * FROM EntityContact
) EC ON EC.EntityContactID = AC.EntityContactID
LEFT JOIN (
	SELECT * FROM Entity
) E ON E.EntityID = A.EntityID
Left JOIN Options ON Options.OptNumVal = cast(A.CalColour as varchar)
Where 
Convert(DateTime,'<%Date%>') between Convert(DateTime,Convert(Varchar(50),[Date],111)) 
and Convert(DateTime,Convert(Varchar(50),[EndDate],111)) <%ForUserID%>
Order By 1","0","","1","LRA-FUSION","0","0","fusion"
"39447","cv_apptcal_appts1","","select appointmentid, foruserid as calid, [date] as starttime, enddate as endtime, 
       /*case ltrim(rtrim(isnull(dbo.EntityContactNameID(ec.EntityContactID),'') + ' - ')) When '-' then '' Else dbo.EntityContactNameID(ec.EntityContactID) End + Case isnull(subject,'') when '' then '' Else ' - ' + isnull(subject,'') End +
    Case isnull(AccountNum,'') When '' then '' Else ' - ACC: ' + AccountNum End*/

isnull(isnull(l.Company,e.Company),'[No Company]')+' - '+ 
	CASE WHEN isnull(app.IsLeadAppt,0) = 1 
	THEN
		isnull((Select top 1 isnull(firstname,'')+' '+isnull(surname,'')+' ...' from LeadContacts where leadcontactID in (Select EntitycontactID from AppointmentContacts where ApptID = app.AppointmentID)),'[No contacts]')
	ELSE
		isnull((Select top 1 isnull(firstname,'')+' '+isnull(surname,'')+' ...' from Entitycontact where EntitycontactID in (Select EntitycontactID from AppointmentContacts where ApptID = app.AppointmentID)),'[No contacts]')
	END
	+' - '+isnull(subject,'[No Subject]')	 

 as [text],  
      isnull(CalColour,15724527) as colour
from appointment app
Left Join EntityContact ec On ec.EntityContactID = app.EntityContactID
Left Join Entity e On e.EntityID = app.EntityID
Left Join Lead l ON isnull(app.IsLeadAppt,0) = 1 AND app.LeadID = l.LeadID
where {cancelled}
foruserid in (
select usercalid as userid from 
  (select userid, usercalid from calaccess 
   where userid = {userid}
   union all
   select {userid}, {userid}) a
 where usercalid in ({viewuseridlist})
group by userid, usercalid) and
(
(year([date]) = {year} and month([date]) = {month} and day([date]) = {day}) or
(year([enddate]) = {year} and month([enddate]) = {month} and day([enddate]) = {day}) or
(cast( right('0000{year}',4)+right('00{month}',2)+right('00{day}',2) as datetime) between [date] and enddate)
)
order by [date]
","0","","1","LRA-FUSION","0","0","fusion"
